Date, Open, High, Low, Close
10/28/14, 4063.07, 4107.19, 4062.21, 4106.63
10/27/14, 4031.88, 4052.50, 4019.23, 4046.02
10/24/14, 4019.84, 4045.19, 4003.43, 4042.02
10/23/14, 3989.86, 4032.22, 3984.15, 4012.27
10/22/14, 3980.49, 3988.40, 3947.98, 3949.59
10/21/14, 3916.65, 3971.40, 3908.83, 3971.39
10/20/14, 3813.60, 3872.36, 3804.97, 3870.08
10/17/14, 3815.72, 3848.98, 3791.16, 3815.47
10/16/14, 3706.70, 3795.07, 3704.82, 3765.28
10/15/14, 3738.72, 3801.42, 3700.22, 3785.97
10/14/14, 3837.22, 3860.04, 3801.16, 3810.45
10/13/14, 3866.89, 3893.66, 3807.89, 3808.00
10/10/14, 3946.32, 3969.48, 3870.86, 3870.85
10/09/14, 4031.61, 4040.54, 3965.37, 3969.32
10/08/14, 3960.79, 4048.79, 3938.16, 4041.12
10/07/14, 3999.25, 4007.94, 3958.43, 3958.59
10/06/14, 4041.40, 4046.71, 4004.21, 4016.27
10/03/14, 4004.75, 4040.56, 3995.81, 4027.31
10/02/14, 3984.80, 3996.75, 3934.94, 3985.87
10/01/14, 4043.33, 4043.44, 3972.91, 3984.74
09/30/14, 4054.86, 4070.44, 4031.70, 4049.44
09/29/14, 4009.66, 4056.43, 4008.58, 4047.18
09/26/14, 4016.97, 4057.47, 4015.02, 4053.72
09/25/14, 4079.37, 4087.19, 4007.63, 4007.82
09/24/14, 4055.42, 4096.27, 4041.72, 4094.31
09/23/14, 4045.67, 4069.21, 4043.26, 4051.57
09/22/14, 4091.87, 4092.14, 4044.99, 4061.23
09/19/14, 4113.02, 4118.91, 4084.45, 4100.09
09/18/14, 4084.51, 4103.41, 4080.82, 4103.08
09/17/14, 4066.76, 4090.95, 4048.58, 4073.57
09/16/14, 4012.53, 4073.14, 4009.98, 4067.27
09/15/14, 4070.20, 4070.82, 4018.30, 4029.89
09/12/14, 4087.16, 4089.62, 4057.53, 4069.23
09/11/14, 4077.69, 4092.79, 4060.92, 4092.65
09/10/14, 4063.85, 4095.91, 4054.61, 4094.97
09/09/14, 4094.02, 4110.86, 4053.11, 4061.88
09/08/14, 4086.52, 4105.50, 4076.63, 4095.46
09/05/14, 4067.37, 4089.98, 4051.75, 4089.92
09/04/14, 4078.82, 4100.78, 4056.53, 4066.13
09/03/14, 4103.97, 4104.43, 4063.49, 4070.96
09/02/14, 4093.12, 4095.87, 4078.18, 4095.81
08/29/14, 4081.02, 4082.97, 4062.18, 4082.56
08/28/14, 4059.37, 4072.29, 4054.61, 4066.27
08/27/14, 4073.40, 4078.19, 4064.07, 4073.18
08/26/14, 4073.05, 4076.54, 4062.73, 4071.67
08/25/14, 4073.47, 4079.52, 4058.60, 4067.48
08/22/14, 4052.14, 4060.90, 4040.22, 4052.75
08/21/14, 4041.00, 4048.95, 4035.75, 4047.03
08/20/14, 4032.91, 4046.97, 4032.20, 4040.70
08/19/14, 4025.51, 4041.50, 4024.17, 4040.13
08/18/14, 4007.19, 4022.48, 4003.46, 4020.50
08/15/14, 3993.00, 3997.08, 3951.25, 3987.51
08/14/14, 3953.27, 3969.24, 3949.08, 3969.11
08/13/14, 3924.47, 3949.69, 3921.44, 3949.20
08/12/14, 3904.45, 3916.73, 3887.58, 3905.22
08/11/14, 3899.98, 3921.19, 3899.37, 3910.46
08/08/14, 3864.09, 3890.63, 3848.49, 3888.09
08/07/14, 3889.69, 3895.74, 3845.20, 3857.94
08/06/14, 3851.44, 3896.65, 3849.45, 3874.27
08/05/14, 3891.13, 3901.17, 3858.65, 3874.94
08/04/14, 3890.63, 3922.25, 3875.10, 3908.77
08/01/14, 3886.10, 3908.21, 3855.35, 3879.67
07/31/14, 3938.31, 3948.90, 3889.10, 3892.50
07/30/14, 3982.10, 3989.00, 3960.29, 3976.07
07/29/14, 3974.05, 3983.42, 3957.22, 3959.03
07/28/14, 3966.31, 3977.00, 3936.72, 3967.24
07/25/14, 3959.35, 3970.44, 3945.05, 3965.16
07/24/14, 3994.18, 3997.50, 3975.66, 3983.19
07/23/14, 3974.66, 3990.64, 3967.96, 3986.19
07/22/14, 3950.83, 3966.10, 3949.09, 3961.62
07/21/14, 3933.11, 3941.93, 3917.74, 3934.14
07/18/14, 3899.38, 3942.15, 3894.56, 3939.89
07/17/14, 3921.87, 3933.88, 3866.22, 3878.01
07/16/14, 3943.60, 3947.49, 3927.01, 3932.33
07/15/14, 3934.79, 3940.55, 3887.50, 3914.45
07/14/14, 3923.60, 3937.72, 3916.53, 3929.46
07/11/14, 3888.76, 3905.40, 3879.40, 3904.58
07/10/14, 3837.29, 3895.72, 3837.16, 3880.04
07/09/14, 3873.17, 3896.38, 3863.20, 3892.91
07/08/14, 3903.37, 3906.22, 3848.18, 3864.07
07/07/14, 3917.89, 3923.92, 3904.67, 3910.71
07/03/14, 3911.11, 3923.15, 3901.32, 3923.01
07/02/14, 3895.18, 3904.35, 3890.77, 3899.27
07/01/14, 3864.14, 3902.93, 3863.81, 3894.33
06/30/14, 3844.45, 3860.65, 3841.70, 3849.48
06/27/14, 3825.02, 3844.89, 3823.21, 3844.44
06/26/14, 3826.70, 3827.70, 3798.63, 3826.91
06/25/14, 3794.84, 3831.85, 3792.30, 3827.33
06/24/14, 3807.49, 3837.17, 3791.12, 3799.53
06/23/14, 3802.25, 3806.19, 3794.86, 3805.31
06/20/14, 3803.10, 3807.92, 3794.51, 3802.64
06/19/14, 3808.76, 3811.24, 3783.30, 3800.80
06/18/14, 3786.19, 3807.49, 3764.53, 3804.61
06/17/14, 3775.73, 3790.92, 3769.94, 3781.32
06/16/14, 3768.37, 3789.93, 3761.42, 3779.93
06/13/14, 3782.84, 3784.84, 3759.87, 3775.56
06/12/14, 3790.59, 3794.99, 3751.69, 3763.80
06/11/14, 3789.41, 3803.95, 3783.61, 3797.85
06/10/14, 3790.48, 3802.46, 3786.56, 3800.86
06/09/14, 3795.85, 3804.04, 3783.90, 3795.74
06/06/14, 3792.42, 3795.14, 3782.12, 3794.57
06/05/14, 3748.36, 3782.00, 3735.19, 3776.95
06/04/14, 3720.00, 3750.01, 3715.24, 3743.59
06/03/14, 3719.17, 3735.97, 3715.45, 3730.07
06/02/14, 3740.71, 3740.71, 3707.89, 3732.96
05/30/14, 3738.71, 3741.57, 3716.09, 3736.82
05/29/14, 3723.27, 3735.72, 3717.66, 3735.72
05/28/14, 3720.89, 3726.72, 3708.65, 3712.26
05/27/14, 3693.18, 3723.07, 3691.09, 3723.06
05/23/14, 3656.27, 3678.16, 3646.23, 3677.33
05/22/14, 3639.49, 3660.59, 3633.85, 3650.86
05/21/14, 3605.79, 3636.47, 3605.51, 3635.61
05/20/14, 3612.86, 3624.60, 3585.88, 3600.31
05/19/14, 3577.85, 3618.96, 3572.28, 3615.62
05/16/14, 3568.20, 3590.41, 3545.63, 3587.20
05/15/14, 3594.59, 3598.34, 3542.63, 3565.17
05/14/14, 3603.58, 3614.63, 3585.68, 3593.25
05/13/14, 3614.91, 3625.77, 3605.78, 3611.13
05/12/14, 3574.24, 3613.37, 3572.69, 3612.73
05/09/14, 3537.68, 3556.35, 3516.24, 3555.70
05/08/14, 3533.39, 3583.64, 3524.85, 3540.42
05/07/14, 3561.47, 3567.55, 3506.35, 3546.47
05/06/14, 3598.27, 3599.65, 3556.10, 3556.51
05/05/14, 3566.26, 3605.26, 3556.40, 3605.09
05/02/14, 3608.84, 3611.56, 3578.53, 3587.64
05/01/14, 3589.66, 3613.03, 3580.02, 3594.36
04/30/14, 3556.00, 3585.50, 3548.11, 3582.02
04/29/14, 3557.77, 3579.03, 3538.24, 3573.99
04/28/14, 3546.96, 3570.11, 3489.60, 3545.02
04/25/14, 3569.92, 3573.95, 3525.60, 3533.10
04/24/14, 3609.82, 3613.20, 3552.93, 3591.03
04/23/14, 3587.65, 3588.05, 3555.19, 3557.04
04/22/14, 3570.51, 3596.92, 3566.87, 3588.80
04/21/14, 3543.65, 3559.95, 3525.59, 3559.95
04/17/14, 3526.57, 3551.02, 3511.27, 3534.53
04/16/14, 3517.50, 3533.09, 3489.29, 3533.09
04/15/14, 3484.29, 3505.66, 3414.11, 3487.85
04/14/14, 3479.66, 3493.17, 3443.26, 3474.63
04/11/14, 3453.24, 3502.33, 3440.55, 3446.85
04/10/14, 3597.58, 3599.64, 3479.15, 3487.76
04/09/14, 3552.07, 3602.35, 3544.09, 3600.44
04/08/14, 3511.82, 3543.98, 3499.00, 3538.23
04/07/14, 3522.21, 3551.21, 3482.75, 3507.75
04/04/14, 3659.92, 3663.78, 3532.28, 3539.38
04/03/14, 3670.43, 3675.70, 3617.41, 3637.58
04/02/14, 3670.33, 3676.36, 3649.79, 3665.99
04/01/14, 3615.91, 3659.16, 3614.16, 3658.40
03/31/14, 3598.08, 3618.42, 3593.70, 3595.74
03/28/14, 3576.18, 3609.08, 3560.58, 3571.48
03/27/14, 3578.53, 3594.07, 3543.07, 3563.13
03/26/14, 3645.73, 3654.69, 3582.84, 3582.89
03/25/14, 3640.26, 3659.59, 3600.65, 3629.73
03/24/14, 3665.38, 3665.58, 3585.15, 3617.39
03/21/14, 3711.47, 3717.36, 3643.35, 3653.07
03/20/14, 3675.61, 3705.31, 3665.83, 3693.97
03/19/14, 3705.51, 3709.01, 3661.06, 3682.73
03/18/14, 3667.39, 3708.26, 3664.79, 3706.62
03/17/14, 3653.19, 3678.32, 3651.14, 3662.51
03/14/14, 3643.21, 3656.94, 3626.86, 3627.87
03/13/14, 3719.36, 3720.61, 3636.79, 3651.49
03/12/14, 3678.36, 3707.20, 3661.87, 3707.06
03/11/14, 3715.89, 3725.71, 3681.37, 3691.50
03/10/14, 3702.14, 3709.78, 3683.97, 3706.34
03/07/14, 3736.93, 3737.36, 3686.94, 3703.40
03/06/14, 3735.85, 3738.32, 3709.41, 3720.93
03/05/14, 3721.53, 3732.98, 3715.38, 3727.19
03/04/14, 3710.19, 3723.00, 3706.82, 3719.93
03/03/14, 3657.32, 3678.38, 3637.66, 3668.37
02/28/14, 3703.48, 3722.38, 3664.83, 3696.10
02/27/14, 3678.31, 3704.65, 3672.64, 3699.80
02/26/14, 3691.84, 3702.09, 3663.75, 3676.60
02/25/14, 3689.68, 3697.60, 3669.53, 3679.14
02/24/14, 3670.07, 3701.27, 3668.34, 3685.81
02/21/14, 3683.42, 3687.16, 3661.46, 3662.60
02/20/14, 3654.85, 3676.89, 3640.63, 3671.93
02/19/14, 3668.72, 3679.69, 3646.13, 3652.84
02/18/14, 3668.99, 3685.18, 3658.64, 3679.43
02/14/14, 3652.88, 3671.04, 3643.79, 3663.88
02/13/14, 3601.75, 3659.56, 3600.86, 3659.56
02/12/14, 3626.14, 3635.92, 3618.06, 3627.36
02/11/14, 3587.57, 3628.59, 3585.08, 3621.72
02/10/14, 3558.59, 3582.84, 3557.78, 3582.11
02/07/14, 3522.33, 3563.14, 3508.82, 3561.91
02/06/14, 3465.82, 3502.52, 3465.42, 3497.60
02/05/14, 3457.04, 3469.35, 3418.88, 3454.89
02/04/14, 3460.13, 3480.74, 3449.19, 3470.20
02/03/14, 3524.23, 3533.48, 3433.64, 3440.50
01/31/14, 3488.37, 3539.43, 3488.04, 3521.92
01/30/14, 3514.25, 3544.21, 3508.01, 3532.41
01/29/14, 3472.42, 3500.82, 3461.64, 3467.82
01/28/14, 3484.39, 3509.80, 3483.71, 3505.72
01/27/14, 3543.50, 3548.48, 3482.89, 3509.02
01/24/14, 3596.93, 3601.00, 3541.38, 3541.48
01/23/14, 3612.53, 3613.87, 3588.83, 3613.76
01/22/14, 3623.31, 3634.65, 3615.48, 3627.72
01/21/14, 3611.63, 3617.70, 3586.05, 3617.70
01/17/14, 3597.41, 3608.72, 3580.39, 3591.25
01/16/14, 3605.43, 3614.66, 3599.87, 3611.29
01/15/14, 3593.81, 3615.70, 3592.62, 3609.84
01/14/14, 3526.20, 3581.60, 3525.47, 3580.65
01/13/14, 3559.39, 3572.40, 3499.37, 3512.80
01/10/14, 3565.68, 3568.47, 3536.45, 3565.08
01/09/14, 3576.32, 3579.40, 3541.81, 3552.58
01/08/14, 3558.30, 3575.15, 3551.12, 3567.54
01/07/14, 3539.29, 3562.99, 3535.50, 3557.85
01/06/14, 3539.01, 3542.52, 3512.45, 3526.96
01/03/14, 3564.94, 3567.51, 3537.61, 3538.73
01/02/14, 3575.60, 3577.03, 3553.65, 3563.57
12/31/13, 3576.24, 3592.00, 3575.25, 3592.00
12/30/13, 3570.86, 3574.20, 3559.37, 3570.08
12/27/13, 3589.12, 3591.31, 3571.05, 3574.02
12/26/13, 3579.62, 3586.72, 3572.10, 3584.58
12/24/13, 3570.52, 3574.51, 3564.59, 3572.80
12/23/13, 3563.19, 3570.28, 3552.30, 3569.40
12/20/13, 3502.46, 3540.97, 3502.29, 3531.19
12/19/13, 3499.81, 3502.23, 3483.03, 3498.63
12/18/13, 3468.15, 3510.52, 3422.86, 3509.63
12/17/13, 3474.73, 3482.34, 3461.07, 3469.32
12/16/13, 3470.43, 3494.41, 3470.11, 3475.79
12/13/13, 3476.88, 3477.83, 3449.74, 3456.40
12/12/13, 3471.90, 3478.95, 3457.95, 3460.29
12/11/13, 3514.24, 3519.22, 3464.39, 3468.99
12/10/13, 3510.70, 3520.73, 3507.42, 3514.20
12/09/13, 3515.67, 3524.01, 3511.28, 3516.17
12/06/13, 3511.06, 3511.10, 3485.74, 3504.26
12/05/13, 3484.27, 3489.08, 3468.84, 3477.73
12/04/13, 3463.72, 3493.10, 3453.22, 3483.01
12/03/13, 3478.99, 3487.02, 3465.35, 3479.34
12/02/13, 3496.19, 3501.07, 3476.68, 3481.15
11/29/13, 3481.31, 3495.97, 3481.31, 3487.82
11/27/13, 3454.81, 3471.65, 3451.96, 3470.48
11/26/13, 3429.64, 3455.54, 3422.47, 3445.76
11/25/13, 3433.92, 3437.49, 3420.36, 3427.49
11/22/13, 3409.52, 3422.13, 3406.40, 3422.02
11/21/13, 3382.50, 3404.95, 3380.65, 3402.73
11/20/13, 3386.06, 3397.69, 3359.31, 3367.17
11/19/13, 3385.82, 3400.64, 3371.60, 3378.13
11/18/13, 3423.47, 3429.20, 3383.44, 3388.87
11/15/13, 3419.77, 3422.58, 3409.01, 3422.58
11/14/13, 3393.25, 3418.56, 3390.38, 3415.14
11/13/13, 3346.45, 3405.60, 3346.41, 3405.56
11/12/13, 3351.25, 3370.36, 3348.85, 3365.23
11/11/13, 3359.83, 3369.89, 3350.74, 3362.98
11/08/13, 3333.92, 3366.84, 3324.70, 3366.84
11/07/13, 3386.36, 3389.20, 3318.39, 3321.41
11/06/13, 3396.48, 3401.27, 3374.28, 3385.38
11/05/13, 3372.95, 3395.93, 3361.91, 3388.82
11/04/13, 3388.69, 3390.18, 3374.38, 3384.75
11/01/13, 3392.32, 3394.91, 3364.65, 3379.76
10/31/13, 3378.51, 3400.40, 3367.76, 3377.73
10/30/13, 3402.49, 3408.28, 3372.23, 3385.38
10/29/13, 3397.88, 3399.09, 3375.57, 3391.75
10/28/13, 3382.17, 3390.47, 3370.40, 3382.68
10/25/13, 3394.15, 3400.04, 3368.58, 3383.83
10/24/13, 3347.97, 3367.39, 3344.06, 3362.37
10/23/13, 3348.60, 3355.47, 3330.20, 3346.05
10/22/13, 3374.17, 3384.35, 3344.18, 3366.93
10/21/13, 3361.76, 3369.74, 3351.05, 3361.18
10/18/13, 3330.61, 3355.63, 3321.78, 3353.88
10/17/13, 3265.91, 3301.60, 3264.23, 3301.28
10/16/13, 3261.48, 3283.18, 3258.80, 3281.67
10/15/13, 3253.96, 3269.97, 3241.35, 3244.66
10/14/13, 3213.38, 3257.19, 3212.05, 3256.02
10/11/13, 3203.49, 3237.01, 3201.93, 3233.83
10/10/13, 3179.26, 3216.03, 3178.67, 3210.84
10/09/13, 3161.35, 3161.76, 3117.69, 3142.54
10/08/13, 3217.15, 3217.15, 3152.26, 3153.87
10/07/13, 3215.77, 3240.11, 3213.01, 3215.69
10/04/13, 3214.05, 3246.16, 3212.01, 3242.57
10/03/13, 3247.85, 3254.91, 3197.36, 3213.83
10/02/13, 3231.57, 3256.71, 3228.44, 3253.25
10/01/13, 3220.92, 3254.33, 3220.92, 3253.05
09/30/13, 3190.40, 3229.45, 3186.86, 3218.20
09/27/13, 3217.44, 3235.29, 3210.80, 3230.30
09/26/13, 3222.98, 3240.99, 3221.17, 3234.04
09/25/13, 3221.21, 3226.62, 3202.75, 3208.55
09/24/13, 3226.23, 3236.84, 3209.39, 3218.66
09/23/13, 3242.32, 3243.43, 3205.50, 3219.34
09/20/13, 3244.44, 3248.52, 3224.73, 3224.73
09/19/13, 3240.93, 3245.12, 3231.68, 3237.61
09/18/13, 3198.45, 3235.72, 3190.01, 3231.31
09/17/13, 3177.78, 3195.15, 3176.58, 3190.83
09/16/13, 3203.19, 3204.59, 3163.13, 3168.69
09/13/13, 3180.45, 3182.11, 3161.65, 3178.27
09/12/13, 3179.60, 3186.30, 3170.14, 3175.57
09/11/13, 3163.77, 3180.37, 3159.31, 3179.86
09/10/13, 3186.53, 3189.24, 3173.11, 3185.07
09/09/13, 3146.02, 3174.87, 3146.02, 3169.93
09/06/13, 3140.98, 3148.99, 3098.02, 3133.38
09/05/13, 3127.07, 3138.06, 3125.38, 3129.94
09/04/13, 3100.28, 3128.80, 3092.96, 3124.54
09/03/13, 3097.65, 3112.42, 3077.13, 3091.76
08/30/13, 3095.17, 3095.44, 3063.07, 3073.81
08/29/13, 3065.87, 3109.07, 3065.87, 3093.36
08/28/13, 3060.96, 3085.68, 3060.54, 3072.17
08/27/13, 3086.17, 3102.27, 3053.26, 3059.58
08/26/13, 3127.01, 3147.87, 3118.52, 3122.67
08/23/13, 3126.25, 3127.05, 3112.87, 3124.27
08/22/13, 3085.61, 3103.64, 3085.42, 3101.82
08/21/13, 3073.24, 3098.62, 3061.42, 3071.47
08/20/13, 3077.15, 3096.42, 3073.05, 3082.17
08/19/13, 3074.38, 3101.02, 3069.47, 3069.76
08/16/13, 3076.83, 3090.69, 3070.43, 3073.91
08/15/13, 3089.34, 3092.27, 3068.08, 3076.23
08/14/13, 3141.98, 3144.43, 3125.41, 3129.45
08/13/13, 3130.08, 3149.24, 3106.27, 3141.06
08/12/13, 3107.06, 3130.61, 3106.25, 3125.92
08/09/13, 3124.74, 3136.70, 3109.86, 3118.57
08/08/13, 3134.06, 3137.67, 3111.36, 3130.12
08/07/13, 3117.13, 3123.92, 3096.41, 3118.69
08/06/13, 3136.15, 3141.05, 3111.50, 3122.20
08/05/13, 3136.77, 3145.25, 3133.52, 3143.19
08/02/13, 3125.49, 3143.52, 3118.04, 3143.52
08/01/13, 3113.22, 3128.67, 3111.28, 3126.30
07/31/13, 3094.82, 3110.01, 3087.47, 3090.19
07/30/13, 3080.20, 3099.38, 3076.39, 3085.33
07/29/13, 3067.48, 3083.34, 3062.91, 3068.95
07/26/13, 3046.12, 3076.23, 3044.38, 3076.23
07/25/13, 3054.17, 3063.76, 3040.25, 3061.67
07/24/13, 3060.48, 3060.63, 3034.62, 3041.16
07/23/13, 3059.15, 3059.37, 3029.07, 3031.40
07/22/13, 3061.50, 3061.55, 3044.76, 3055.23
07/19/13, 3043.06, 3049.75, 3035.99, 3044.93
07/18/13, 3081.34, 3091.21, 3071.89, 3077.82
07/17/13, 3084.94, 3090.89, 3075.96, 3085.28
07/16/13, 3083.57, 3085.20, 3069.17, 3077.47
07/15/13, 3077.02, 3082.25, 3068.03, 3079.85
07/12/13, 3061.89, 3079.07, 3054.03, 3079.07
07/11/13, 3032.09, 3060.67, 3030.39, 3059.46
07/10/13, 2981.22, 3004.28, 2981.09, 3000.66
07/09/13, 2981.10, 2989.93, 2966.68, 2984.32
07/08/13, 2976.61, 2978.82, 2955.37, 2966.13
07/05/13, 2958.26, 2963.82, 2934.22, 2963.22
07/03/13, 2918.95, 2953.85, 2916.27, 2941.41
07/02/13, 2924.79, 2945.93, 2913.48, 2929.63
07/01/13, 2933.48, 2951.00, 2924.26, 2927.35
06/28/13, 2896.70, 2927.49, 2891.57, 2909.60
06/27/13, 2909.88, 2924.34, 2905.30, 2906.84
06/26/13, 2892.43, 2899.58, 2883.96, 2893.85
06/25/13, 2874.66, 2880.93, 2851.99, 2866.50
06/24/13, 2852.65, 2869.92, 2825.18, 2848.20
06/21/13, 2887.07, 2898.40, 2853.69, 2877.94
06/20/13, 2927.63, 2938.10, 2882.45, 2890.33
06/19/13, 2998.09, 3000.22, 2959.50, 2959.50
06/18/13, 2974.92, 3001.89, 2974.61, 2996.09
06/17/13, 2967.33, 2988.59, 2956.92, 2971.26
06/14/13, 2958.87, 2966.13, 2939.68, 2943.86
06/13/13, 2924.89, 2968.98, 2914.20, 2962.90
06/12/13, 2977.68, 2978.76, 2921.88, 2926.14
06/11/13, 2959.44, 2987.85, 2952.07, 2959.84
06/10/13, 2995.03, 3004.67, 2985.50, 2990.49
06/07/13, 2960.90, 2993.13, 2955.10, 2990.87
06/06/13, 2940.87, 2950.30, 2911.94, 2950.30
06/05/13, 2961.67, 2975.83, 2933.22, 2937.14
06/04/13, 2993.06, 3007.30, 2962.22, 2973.69
06/03/13, 2984.59, 2990.80, 2950.87, 2990.79
05/31/13, 3001.69, 3023.11, 2981.76, 2981.76
05/30/13, 2998.99, 3026.36, 2998.77, 3011.83
05/29/13, 2996.98, 3006.90, 2979.90, 2994.82
05/28/13, 3024.38, 3037.00, 3002.22, 3011.94
05/24/13, 2971.36, 2991.26, 2965.30, 2991.02
05/23/13, 2967.93, 3002.55, 2966.65, 2991.45
05/22/13, 3027.45, 3053.51, 2984.84, 2999.13
05/21/13, 3019.90, 3036.71, 3011.51, 3026.45
05/20/13, 3019.28, 3032.86, 3011.95, 3020.97
05/17/13, 3017.79, 3028.96, 3005.25, 3028.96
05/16/13, 3005.05, 3019.04, 2997.47, 2999.34
05/15/13, 2990.39, 3004.52, 2982.77, 3002.62
05/14/13, 2981.89, 3005.02, 2981.89, 2996.05
05/13/13, 2972.96, 2989.70, 2971.73, 2982.09
05/10/13, 2967.07, 2981.02, 2962.69, 2981.02
05/09/13, 2960.55, 2980.36, 2955.70, 2961.12
05/08/13, 2952.31, 2969.66, 2946.79, 2968.24
05/07/13, 2960.08, 2961.76, 2942.25, 2952.88
05/06/13, 2948.90, 2959.63, 2947.47, 2955.36
05/03/13, 2938.74, 2952.22, 2937.24, 2944.59
05/02/13, 2877.56, 2916.30, 2877.26, 2911.14
05/01/13, 2885.35, 2892.26, 2868.76, 2873.35
04/30/13, 2869.13, 2887.87, 2859.94, 2887.44
04/29/13, 2849.54, 2877.08, 2849.04, 2866.95
04/26/13, 2842.21, 2848.53, 2828.88, 2840.55
04/25/13, 2841.98, 2860.69, 2841.02, 2848.66
04/24/13, 2827.35, 2844.95, 2821.80, 2834.12
04/23/13, 2824.97, 2845.40, 2810.76, 2835.37
04/22/13, 2791.77, 2818.73, 2780.82, 2810.07
04/19/13, 2743.40, 2785.65, 2743.40, 2780.46
04/18/13, 2787.97, 2788.19, 2730.97, 2741.95
04/17/13, 2811.33, 2812.46, 2765.45, 2781.98
04/16/13, 2815.65, 2839.38, 2810.02, 2838.41
04/15/13, 2841.26, 2849.16, 2796.39, 2797.47
04/12/13, 2854.47, 2857.35, 2834.46, 2856.48
04/11/13, 2850.39, 2863.66, 2848.03, 2859.07
04/10/13, 2812.51, 2862.32, 2811.85, 2859.21
04/09/13, 2793.86, 2815.07, 2780.20, 2804.67
04/08/13, 2772.30, 2786.13, 2764.34, 2786.13
04/05/13, 2749.64, 2774.54, 2744.26, 2771.75
04/04/13, 2794.41, 2800.59, 2779.34, 2794.92
04/03/13, 2821.97, 2825.28, 2787.27, 2795.04
04/02/13, 2809.00, 2828.64, 2808.72, 2820.62
04/01/13, 2819.78, 2821.48, 2789.76, 2797.07
03/28/13, 2809.49, 2820.67, 2804.53, 2818.69
03/27/13, 2786.66, 2811.79, 2783.86, 2809.98
03/26/13, 2803.23, 2807.18, 2796.39, 2806.50
03/25/13, 2810.75, 2816.55, 2778.78, 2789.45
03/22/13, 2787.27, 2803.96, 2783.69, 2800.81
03/21/13, 2779.57, 2787.85, 2768.79, 2774.85
03/20/13, 2808.93, 2811.48, 2794.23, 2805.91
03/19/13, 2801.10, 2807.00, 2763.12, 2787.27
03/18/13, 2771.53, 2803.45, 2767.48, 2792.30
03/15/13, 2810.04, 2810.24, 2792.23, 2799.41
03/14/13, 2806.41, 2812.29, 2801.36, 2807.30
03/13/13, 2801.41, 2807.70, 2787.72, 2798.68
03/12/13, 2803.47, 2809.53, 2788.22, 2800.81
03/11/13, 2798.13, 2812.05, 2791.39, 2811.86
03/08/13, 2809.33, 2812.73, 2792.13, 2804.11
03/07/13, 2794.69, 2804.03, 2790.04, 2799.49
03/06/13, 2808.11, 2808.18, 2788.68, 2792.56
03/05/13, 2776.28, 2803.35, 2776.12, 2799.25
03/04/13, 2738.21, 2759.84, 2734.92, 2759.53
03/01/13, 2725.38, 2751.22, 2713.49, 2747.75
02/28/13, 2742.38, 2761.28, 2738.22, 2738.58
02/27/13, 2714.45, 2757.61, 2710.19, 2741.26
02/26/13, 2708.80, 2718.06, 2689.83, 2713.02
02/25/13, 2756.19, 2763.96, 2700.97, 2700.97
02/22/13, 2726.27, 2737.28, 2715.47, 2737.28
02/21/13, 2730.10, 2731.25, 2700.32, 2711.51
02/20/13, 2781.00, 2782.45, 2739.27, 2739.99
02/19/13, 2770.70, 2782.86, 2766.86, 2782.86
02/15/13, 2772.56, 2779.07, 2756.43, 2764.67
02/14/13, 2760.12, 2776.49, 2759.74, 2771.43
02/13/13, 2770.70, 2783.19, 2765.04, 2773.77
02/12/13, 2771.16, 2776.71, 2761.41, 2762.62
02/11/13, 2774.44, 2777.13, 2766.31, 2774.64
02/08/13, 2761.05, 2780.13, 2760.39, 2775.56
02/07/13, 2746.02, 2749.14, 2716.36, 2746.50
02/06/13, 2745.38, 2758.25, 2738.47, 2746.35
02/05/13, 2727.82, 2762.86, 2720.79, 2754.99
02/04/13, 2749.40, 2755.65, 2715.51, 2715.68
02/01/13, 2751.19, 2768.63, 2740.65, 2763.96
01/31/13, 2736.13, 2751.11, 2730.07, 2731.53
01/30/13, 2748.63, 2757.09, 2732.05, 2738.71
01/29/13, 2739.39, 2749.44, 2722.52, 2743.58
01/28/13, 2737.62, 2752.54, 2735.21, 2742.43
01/25/13, 2731.33, 2745.09, 2726.73, 2736.73
01/24/13, 2724.20, 2748.36, 2719.83, 2723.53
01/23/13, 2761.98, 2769.31, 2756.59, 2762.17
01/22/13, 2744.27, 2747.52, 2726.86, 2746.19
01/18/13, 2735.90, 2743.54, 2728.07, 2743.24
01/17/13, 2746.19, 2756.68, 2740.07, 2747.15
01/16/13, 2725.63, 2742.33, 2721.62, 2734.73
01/15/13, 2721.29, 2726.27, 2710.80, 2722.98
01/14/13, 2733.46, 2743.35, 2724.07, 2735.70
01/11/13, 2743.57, 2749.36, 2738.00, 2748.26
01/10/13, 2746.68, 2749.19, 2719.68, 2744.18
01/09/13, 2724.17, 2735.42, 2720.05, 2727.65
01/08/13, 2724.76, 2730.16, 2703.75, 2718.72
01/07/13, 2713.44, 2727.68, 2707.11, 2724.22
01/04/13, 2730.53, 2732.16, 2716.04, 2724.49
01/03/13, 2742.13, 2750.82, 2723.67, 2732.26
01/02/13, 2727.67, 2746.50, 2716.30, 2746.47
12/31/12, 2600.92, 2665.73, 2598.57, 2660.93
12/28/12, 2612.19, 2631.71, 2604.96, 2606.36
12/27/12, 2636.35, 2641.11, 2599.63, 2632.94
12/26/12, 2657.41, 2663.56, 2627.52, 2637.18
12/24/12, 2658.65, 2662.03, 2653.58, 2658.05
12/21/12, 2641.96, 2667.70, 2639.65, 2664.67
